Class;x;y;z
Yawning;0.5872723460197449;0.3976826071739197;-0.02297091670334339
Yawning;0.5802947878837585;0.4530807137489319;-0.020189395174384117
Yawning;0.5231723189353943;0.3806343078613281;-0.04159514233469963
Yawning;0.5995594263076782;0.4445365369319916;-0.03548358753323555
Yawning;0.43929341435432434;0.4613514244556427;0.013015824370086193
Yawning;0.577960729598999;0.3817334771156311;-0.0236664991825819
Yawning;0.6128078699111938;0.4379213750362396;-0.03965136781334877
Yawning;0.5027449131011963;0.5292912125587463;-0.0023326457012444735
Yawning;0.4912435710430145;0.5400676131248474;0.011635739356279373
Yawning;0.45602667331695557;0.43535682559013367;-0.015362042933702469
Yawning;0.48286378383636475;0.5125043392181396;-0.0036350395530462265
Yawning;0.4698530435562134;0.3559325933456421;-0.036726322025060654
Yawning;0.5566324591636658;0.5615535378456116;0.007002571597695351
Yawning;0.6195138096809387;0.46769091486930847;-0.020883431658148766
Yawning;0.5743563175201416;0.436037540435791;-0.025859849527478218
Yawning;0.48295167088508606;0.3850700259208679;-0.03867428004741669
Yawning;0.5479956865310669;0.38979271054267883;-0.039221856743097305
Yawning;0.5573045015335083;0.38994652032852173;-0.03681445121765137
Yawning;0.5702450275421143;0.5124229788780212;-0.011937549337744713
Yawning;0.4846446216106415;0.46150103211402893;-0.02598651498556137
Yawning;0.5706214904785156;0.5730623602867126;0.02132418565452099
Yawning;0.5341042280197144;0.5635042786598206;0.013904199004173279
Yawning;0.5151112675666809;0.554767370223999;0.012150040827691555
Yawning;0.6177917122840881;0.3046143054962158;-0.03237209841609001
Yawning;0.5884865522384644;0.5712329149246216;0.031040053814649582
Yawning;0.5647456049919128;0.3879578709602356;-0.032660335302352905
Yawning;0.571918249130249;0.3845330774784088;-0.02837465889751911
Yawning;0.5761691331863403;0.38251346349716187;-0.024856891483068466
Yawning;0.4918779134750366;0.3635672330856323;-0.04714751988649368
Yawning;0.5702192783355713;0.3761722147464752;-0.031845271587371826
Yawning;0.5613811612129211;0.3749372661113739;-0.036984022706747055
Yawning;0.5531163215637207;0.375763475894928;-0.040892988443374634
Yawning;0.5443628430366516;0.37754008173942566;-0.043270308524370193
Yawning;0.5379932522773743;0.37957730889320374;-0.04343932121992111
Yawning;0.44672691822052;0.34422439336776733;-0.02405756153166294
Yawning;0.5408690571784973;0.38814181089401245;-0.04054427146911621
Yawning;0.6156299710273743;0.47713974118232727;-0.011188614182174206
Yawning;0.5830057263374329;0.4840170443058014;-0.019937539473176003
Yawning;0.5997065305709839;0.46286603808403015;-0.027339892461895943
Yawning;0.6045123934745789;0.4798119068145752;-0.016714077442884445
Yawning;0.615395724773407;0.36907029151916504;-0.0239624734967947
Yawning;0.5214849710464478;0.5434550046920776;0.0020757541060447693
Yawning;0.5382485389709473;0.5532532334327698;0.00539795309305191
Yawning;0.5760632157325745;0.5664817094802856;0.011584018357098103
Yawning;0.46909111738204956;0.5206839442253113;0.013928893953561783
Yawning;0.5758326649665833;0.3794479966163635;-0.027253270149230957
Yawning;0.6049391627311707;0.41277962923049927;-0.031413011252880096
Yawning;0.5943679213523865;0.5644038915634155;0.021046072244644165
Yawning;0.5529690384864807;0.569787859916687;0.01523644756525755
Yawning;0.4583704471588135;0.4629371166229248;-0.008882245048880577
Yawning;0.5917638540267944;0.5078494548797607;-0.007061840500682592
Yawning;0.591030478477478;0.5108453035354614;-0.007877370342612267
Yawning;0.5894911885261536;0.5154035687446594;-0.009120093658566475
Yawning;0.5871752500534058;0.5209209322929382;-0.008587202057242393
Yawning;0.57879638671875;0.5287073850631714;-0.004430160392075777
Yawning;0.5760778784751892;0.5083820223808289;-0.012851174920797348
Yawning;0.573982298374176;0.5075579881668091;-0.015095087699592113
Yawning;0.5710534453392029;0.5057474970817566;-0.016988398507237434
Yawning;0.5616622567176819;0.4995857775211334;-0.020593944936990738
Yawning;0.5090781450271606;0.4695761501789093;-0.030019773170351982
Yawning;0.5999857783317566;0.3985031843185425;-0.027367256581783295
Yawning;0.588191032409668;0.371041864156723;-0.022571010515093803
Yawning;0.5803540349006653;0.37248495221138;-0.025162942707538605
Yawning;0.5767772197723389;0.5068055987358093;-0.011559365317225456
Yawning;0.4996457099914551;0.4972018301486969;-0.0161387100815773
Yawning;0.6010748744010925;0.37115827202796936;-0.02671731263399124
Yawning;0.5692587494850159;0.5393509268760681;-0.0007626433507539332
Yawning;0.6284504532814026;0.4178519546985626;-0.033537574112415314
Yawning;0.6150424480438232;0.40682482719421387;-0.0332309752702713
Yawning;0.6240618824958801;0.4039970934391022;-0.030188579112291336
Yawning;0.5977684259414673;0.432297021150589;-0.030696386471390724
Yawning;0.5976117849349976;0.5535359382629395;0.015400072559714317
Yawning;0.5990756750106812;0.540780246257782;0.012864021584391594
Yawning;0.5854308009147644;0.5427486896514893;0.0060963379219174385
Yawning;0.5461746454238892;0.5235881209373474;-0.009445703588426113
Yawning;0.5702230334281921;0.46239256858825684;-0.021668002009391785
Yawning;0.5559593439102173;0.5331243276596069;-0.0049499161541461945
Yawning;0.5443846583366394;0.4609387516975403;-0.031700897961854935
Yawning;0.5600090622901917;0.4748738408088684;-0.02456916682422161
Yawning;0.5303743481636047;0.48009631037712097;-0.028281841427087784
Yawning;0.5810955166816711;0.5554397106170654;0.006793510168790817
Yawning;0.5880032181739807;0.4381667673587799;-0.027461489662528038
Yawning;0.5321187973022461;0.532029926776886;-0.0058130971156060696
Yawning;0.5465529561042786;0.5423241853713989;0.00012584624346345663
Yawning;0.539641261100769;0.5109441876411438;-0.016858119517564774
Yawning;0.4848685562610626;0.4818107783794403;-0.01779494807124138
Yawning;0.5193725824356079;0.511743426322937;-0.015724709257483482
Yawning;0.4652494490146637;0.48845571279525757;-0.004345345310866833
Yawning;0.5493194460868835;0.49075278639793396;-0.023848211392760277
Yawning;0.5948156714439392;0.42000091075897217;-0.02862457185983658
Yawning;0.6066505908966064;0.4602371156215668;-0.036666229367256165
Yawning;0.5958231091499329;0.46168044209480286;-0.02990633249282837
Yawning;0.6155440807342529;0.4517756998538971;-0.039835911244153976
Yawning;0.5823345184326172;0.35948604345321655;-0.03102966770529747
Yawning;0.567448079586029;0.35321247577667236;-0.041030995547771454
Yawning;0.5532011389732361;0.352819561958313;-0.047766540199518204
Yawning;0.5394193530082703;0.3554524779319763;-0.0513143464922905
Yawning;0.5273552536964417;0.36155056953430176;-0.05119263008236885
Yawning;0.512346625328064;0.38249313831329346;-0.041621480137109756
Yawning;0.45584505796432495;0.4079640209674835;-0.022733481600880623
Yawning;0.5242133736610413;0.40116173028945923;-0.03972359746694565
Yawning;0.5376469492912292;0.40481558442115784;-0.03765192627906799
Yawning;0.5531567931175232;0.40439125895500183;-0.03344547376036644
Yawning;0.5660643577575684;0.4007946252822876;-0.029060443863272667
Yawning;0.5758061408996582;0.39588144421577454;-0.023602914065122604
Yawning;0.5828740000724792;0.3918345272541046;-0.021297678351402283
Yawning;0.43383267521858215;0.4009895622730255;0.0008155085379257798
Yawning;0.5934880971908569;0.46375343203544617;-0.025825250893831253
Yawning;0.6096898317337036;0.4250713586807251;-0.03466168791055679
Yawning;0.6178133487701416;0.4605959355831146;-0.03751173987984657
Yawning;0.6174893975257874;0.4653567671775818;-0.030846621841192245
Yawning;0.6140371561050415;0.46248507499694824;-0.03420637920498848
Yawning;0.5938407182693481;0.4665169417858124;-0.02071891911327839
Yawning;0.6208062171936035;0.46590185165405273;-0.03143663704395294
Yawning;0.6165708899497986;0.46784675121307373;-0.022471703588962555
Yawning;0.5824217796325684;0.3811984658241272;-0.020956911146640778
Yawning;0.5886359214782715;0.38472697138786316;-0.020306622609496117
Yawning;0.5944821238517761;0.38796934485435486;-0.022503184154629707
Yawning;0.5335347056388855;0.3810241222381592;-0.04244379326701164
Yawning;0.5256101489067078;0.372606486082077;-0.045243218541145325
Yawning;0.633085310459137;0.4185887277126312;-0.02575954608619213
Yawning;0.6509361267089844;0.3711073100566864;0.0391169898211956
Yawning;0.6292777061462402;0.46353185176849365;-0.015897123143076897
Yawning;0.6563478708267212;0.31576308608055115;0.08405570685863495
Yawning;0.6308127641677856;0.3837221562862396;0.0184464231133461
Yawning;0.6377169489860535;0.38416725397109985;0.02465469017624855
Yawning;0.6442558169364929;0.3830997943878174;0.03158776834607124
Yawning;0.6505003571510315;0.3736864924430847;0.043101705610752106
Yawning;0.6264944076538086;0.3813749849796295;0.013873476535081863
Yawning;0.6453803181648254;0.3501238524913788;0.019170625135302544
Yawning;0.6373111605644226;0.35254648327827454;0.011977230198681355
Yawning;0.6520195007324219;0.35075223445892334;0.02739587239921093
Yawning;0.6549267172813416;0.35432830452919006;0.03343583270907402
Yawning;0.6532765030860901;0.38069143891334534;0.05057942867279053
Yawning;0.6145394444465637;0.5382447838783264;0.038493812084198
Yawning;0.6521543860435486;0.366962194442749;0.04277147725224495
Yawning;0.6505065560340881;0.36678528785705566;0.09731470793485641
Yawning;0.655703067779541;0.36930638551712036;0.06168229132890701
Yawning;0.6406123638153076;0.4376779794692993;0.02125576324760914
Yawning;0.6222088932991028;0.4907829165458679;-0.002851150231435895
Yawning;0.6168099045753479;0.5018248558044434;0.0018651001155376434
Yawning;0.6254251599311829;0.4928100109100342;0.007937603630125523
Yawning;0.6256368160247803;0.49638813734054565;0.017649954184889793
Yawning;0.619308352470398;0.5018801093101501;0.009266624227166176
Yawning;0.6204313039779663;0.5028623938560486;0.017137303948402405
Yawning;0.6233792901039124;0.5089825987815857;0.03635283559560776
Yawning;0.6388237476348877;0.4586698114871979;-0.029587725177407265
Yawning;0.6414103507995605;0.4477037787437439;-0.03256289288401604
Yawning;0.6638968586921692;0.3415531516075134;0.040853336453437805
Yawning;0.6293985843658447;0.40878546237945557;0.00629435945302248
Yawning;0.6389663219451904;0.45084434747695923;-0.0016644332790747285
Yawning;0.6373134255409241;0.4435841143131256;3.254692637710832e-05
Yawning;0.6544177532196045;0.4302547872066498;0.046542998403310776
Yawning;0.6380957961082458;0.432403564453125;-0.029783183708786964
Yawning;0.6580594182014465;0.3322867751121521;0.013031670823693275
Yawning;0.6633955240249634;0.33486586809158325;0.027831431478261948
Yawning;0.6607370972633362;0.29704710841178894;0.06097298488020897
Yawning;0.6313967704772949;0.34657537937164307;-0.013661782257258892
Yawning;0.6300780177116394;0.3577652871608734;0.009550797753036022
Yawning;0.6289239525794983;0.4993414282798767;0.041594550013542175
Yawning;0.6175829172134399;0.46908828616142273;0.1297917366027832
Yawning;0.6330000758171082;0.45836037397384644;-0.002290143398568034
Yawning;0.6279304027557373;0.4637417197227478;-0.007280338555574417
Yawning;0.6227798461914062;0.5036819577217102;0.03600534424185753
Yawning;0.6200748085975647;0.5039998888969421;0.030835730955004692
Yawning;0.6658328175544739;0.3256416320800781;0.03248976916074753
Yawning;0.6351900100708008;0.45560571551322937;0.0026043723337352276
Yawning;0.6481403112411499;0.3349825441837311;-0.0008183714817278087
Yawning;0.6506823897361755;0.32498037815093994;-0.003062412841245532
Yawning;0.6517369747161865;0.2747945189476013;0.007649059407413006
Yawning;0.6641287207603455;0.31154102087020874;0.04454299807548523
Yawning;0.6516510248184204;0.299843966960907;0.0012885697651654482
Yawning;0.664765477180481;0.33495408296585083;0.049094077199697495
Yawning;0.6615701913833618;0.32628849148750305;0.06463470309972763
Yawning;0.6200788021087646;0.4970404803752899;-0.0012760346289724112
Yawning;0.6227395534515381;0.498046338558197;0.008278047665953636
Yawning;0.6236892938613892;0.4997895359992981;0.016679124906659126
Yawning;0.6305153369903564;0.4610287547111511;-0.0023494595661759377
Yawning;0.621463418006897;0.5041223168373108;0.03286018967628479
Yawning;0.6212301254272461;0.5053567886352539;0.025823259726166725
Yawning;0.6192910671234131;0.503300130367279;0.02990943193435669
Yawning;0.6374560594558716;0.4559589922428131;-0.013197969645261765
Yawning;0.6173510551452637;0.5027238726615906;0.017777053639292717
Yawning;0.6156790852546692;0.5029829144477844;0.011666674166917801
Yawning;0.6132431030273438;0.5036512613296509;0.005168471019715071
Yawning;0.6083318591117859;0.5280776619911194;0.01528482511639595
Yawning;0.6144301891326904;0.5202851295471191;0.008640502579510212
Yawning;0.6160109639167786;0.5146510004997253;0.007206583861261606
Yawning;0.6153619885444641;0.5093632936477661;0.0077836536802351475
Yawning;0.6139532327651978;0.5057491660118103;0.00789759960025549
Yawning;0.6178230047225952;0.504125714302063;0.018738357350230217
Yawning;0.6192356944084167;0.5053596496582031;0.0182831808924675
Yawning;0.6207326650619507;0.5074248313903809;0.018274694681167603
Yawning;0.6213153600692749;0.5102465152740479;0.020881783217191696
Yawning;0.6325820684432983;0.48272567987442017;0.020855672657489777
Yawning;0.6259611248970032;0.41181156039237976;0.1368119865655899
Yawning;0.6179696321487427;0.5040484070777893;0.024845115840435028
Yawning;0.6197611689567566;0.5044901371002197;0.024833807721734047
Yawning;0.6246582269668579;0.46872401237487793;-0.006624768953770399
Yawning;0.630491316318512;0.46300068497657776;0.005598829127848148
Yawning;0.6263734102249146;0.4665220379829407;-0.007229600101709366
Yawning;0.6337032318115234;0.4141053557395935;0.015577415004372597
Yawning;0.6435213088989258;0.4202653169631958;0.027089031413197517
Yawning;0.6350744366645813;0.4479883015155792;0.004928648471832275
Yawning;0.6600164175033569;0.2830933630466461;0.03456546738743782
Yawning;0.6613858938217163;0.302124559879303;0.02366996929049492
Yawning;0.6609315276145935;0.32214346528053284;0.014515808783471584
Yawning;0.6190614104270935;0.5154680013656616;0.029977649450302124
Yawning;0.6358273029327393;0.3309589624404907;-0.01718478463590145
Yawning;0.6376308798789978;0.3021615743637085;-0.01668313331902027
Yawning;0.6373524069786072;0.2717396318912506;-0.015506978146731853
Yawning;0.6485986113548279;0.37935325503349304;0.03856023773550987
Yawning;0.6564841270446777;0.38770461082458496;0.060590535402297974
Yawning;0.6240007281303406;0.37889304757118225;0.012085256166756153
Yawning;0.6574192643165588;0.3568628430366516;0.045192841440439224
Yawning;0.627164363861084;0.4024912118911743;-0.00042544695315882564
Yawning;0.6412409543991089;0.4481702446937561;-0.011932522058486938
Yawning;0.6569324731826782;0.3933123052120209;0.07679031044244766
Yawning;0.656706690788269;0.39867833256721497;0.053037796169519424
Yawning;0.6522002220153809;0.40589839220046997;0.039628248661756516
Yawning;0.6406930088996887;0.40624234080314636;0.027280109003186226
Yawning;0.6321147680282593;0.4022263288497925;0.01754002273082733
Yawning;0.6272395849227905;0.39799636602401733;0.009278200566768646
Yawning;0.6246698498725891;0.389607697725296;-0.017815999686717987
Yawning;0.656740665435791;0.4187043607234955;0.07890387624502182
Yawning;0.659943699836731;0.353788822889328;0.051767926663160324
Yawning;0.6322148442268372;0.46447309851646423;-0.026355011388659477
Yawning;0.6304894685745239;0.4225389063358307;0.004772495944052935
Yawning;0.6377050876617432;0.3615313470363617;0.12338218837976456
Yawning;0.6242192387580872;0.3930811285972595;0.0034964752849191427
Yawning;0.6317519545555115;0.44763773679733276;0.011306277476251125
Yawning;0.6532430052757263;0.36536699533462524;0.04597030580043793
Yawning;0.6386362910270691;0.4394856095314026;-0.010506325401365757
Yawning;0.6219336986541748;0.43904349207878113;0.13593991100788116
Yawning;0.6236463189125061;0.3746024966239929;0.013605550862848759
Yawning;0.6392900347709656;0.43481966853141785;-0.021275129169225693
Yawning;0.6256970167160034;0.5060025453567505;0.08220566064119339
Yawning;0.615509569644928;0.5148722529411316;0.09743056446313858
Yawning;0.6449438333511353;0.41569092869758606;0.10987789183855057
Yawning;0.6299995183944702;0.48790836334228516;0.09603241831064224
Yawning;0.6562811732292175;0.34479036927223206;0.08296366780996323
Yawning;0.6129378080368042;0.5474430322647095;0.0466744638979435
Yawning;0.6258814334869385;0.4667365849018097;-0.017594071105122566
Yawning;0.6331340074539185;0.42984044551849365;0.01269751787185669
Yawning;0.6555518507957458;0.36985111236572266;0.0738842636346817
Yawning;0.645677387714386;0.37653848528862;0.030400624498724937
Yawning;0.639074444770813;0.377949595451355;0.024539338424801826
Yawning;0.6222883462905884;0.5066033601760864;0.028890768066048622
Yawning;0.6510404944419861;0.4416215419769287;0.08327591419219971
Yawning;0.6013554334640503;0.5650708675384521;0.04295947775244713
Yawning;0.6102938652038574;0.5447478294372559;0.06849456578493118
Yawning;0.6123320460319519;0.5324370861053467;0.0815083459019661
Yawning;0.6328121423721313;0.3773462772369385;0.019470468163490295
Yawning;0.627765953540802;0.37571072578430176;0.016336437314748764
Yawning;0.6250169277191162;0.3750337064266205;0.015223435126245022
Yawning;0.6599053144454956;0.35009831190109253;0.062084268778562546
Yawning;0.6283572316169739;0.36871033906936646;0.01393905095756054
Yawning;0.6341320276260376;0.3660846948623657;0.016431687399744987
Yawning;0.640762209892273;0.3646271526813507;0.02153405360877514
Yawning;0.6468607187271118;0.3645153045654297;0.028055988252162933
Yawning;0.6499748229980469;0.3657255470752716;0.03294802084565163
Yawning;0.6488720178604126;0.33612924814224243;0.10563651472330093
Yawning;0.6491127014160156;0.3740960955619812;0.03542983904480934
Yawning;0.6311314702033997;0.4779282808303833;0.011415890417993069
Yawning;0.6356890201568604;0.45676976442337036;-0.006187452934682369
Yawning;0.6238570213317871;0.4770558476448059;-0.004034822806715965
Yawning;0.6207711696624756;0.5221717953681946;0.07037663459777832
Yawning;0.616195797920227;0.5346674919128418;0.05871987342834473
Yawning;0.6069015860557556;0.5586541891098022;0.03291904181241989
Yawning;0.615928053855896;0.4947466254234314;0.11553104221820831
Yawning;0.6253783702850342;0.3723342716693878;0.013764949515461922
Yawning;0.6302629113197327;0.4099240303039551;-0.013647185638546944
Yawning;0.6073859930038452;0.5557906627655029;0.05567948520183563
Yawning;0.6399025321006775;0.4407408833503723;0.11057039350271225
Yawning;0.61661297082901;0.5047143697738647;0.013548198156058788
Yawning;0.618131160736084;0.5070476531982422;0.01323398295789957
Yawning;0.6190217137336731;0.5107947587966919;0.012907860800623894
Yawning;0.6187479496002197;0.5156248807907104;0.014852301217615604
Yawning;0.6142811179161072;0.5223044157028198;0.0229396503418684
Yawning;0.6203931570053101;0.5038890242576599;0.02502601221203804
Yawning;0.6228322386741638;0.5022419095039368;0.026414038613438606
Yawning;0.6248353719711304;0.4997544586658478;0.027738546952605247
Yawning;0.6320311427116394;0.4901954233646393;0.031923022121191025
Yawning;0.6501299738883972;0.4520902931690216;0.0620863176882267
Yawning;0.6258121728897095;0.395500123500824;-0.00893404521048069
Yawning;0.622371256351471;0.36649224162101746;0.0009917548159137368
Yawning;0.6240086555480957;0.3672698140144348;0.00878428015857935
Yawning;0.6182246804237366;0.5027008056640625;0.024611858651041985
Yawning;0.638984739780426;0.4764896035194397;0.07756409049034119
Yawning;0.6218599677085876;0.3685947060585022;-0.012718253768980503
Yawning;0.6132833957672119;0.5296974182128906;0.030443720519542694
Yawning;0.6291970014572144;0.40536585450172424;-0.02361872047185898
Yawning;0.6335387229919434;0.4281824827194214;-0.007855559699237347
Yawning;0.6073710918426514;0.5376277565956116;0.0212580356746912
Yawning;0.6257259845733643;0.5091493129730225;0.045477475970983505
Yawning;0.6352205276489258;0.45554405450820923;0.018557928502559662
Yawning;0.6192457675933838;0.5205675363540649;0.03824304789304733
Yawning;0.6471298336982727;0.4488441050052643;0.03385251760482788
Yawning;0.6390483379364014;0.46543779969215393;0.026813438162207603
Yawning;0.645188570022583;0.464898943901062;0.04665865749120712
Yawning;0.6086697578430176;0.5489916205406189;0.026800578460097313
Yawning;0.6324883699417114;0.43319976329803467;0.0012495204573497176
