Class;x;y;z
Confusion;0.43586379289627075;0.6704280376434326;-0.02441110834479332
Confusion;0.43534764647483826;0.6633412837982178;-0.024865930899977684
Confusion;0.43521857261657715;0.6577104926109314;-0.021857252344489098
Confusion;0.43556201457977295;0.6537759304046631;-0.019974617287516594
Confusion;0.4200664758682251;0.6557263135910034;-0.012048098258674145
Confusion;0.4189257025718689;0.6572492718696594;-0.014150063507258892
Confusion;0.4174008369445801;0.660438060760498;-0.016273872926831245
Confusion;0.4158557653427124;0.6647667288780212;-0.014708589762449265
Confusion;0.39923012256622314;0.6389166116714478;-0.011172614060342312
Confusion;0.3164619207382202;0.5902857780456543;0.1222761794924736
Confusion;0.43740296363830566;0.6126163601875305;-0.037300195544958115
Confusion;0.41571757197380066;0.6566192507743835;-0.007093985099345446
Confusion;0.41405192017555237;0.6574069261550903;-0.008229748345911503
Confusion;0.42476215958595276;0.6158786416053772;-0.02649572491645813
Confusion;0.4085967540740967;0.6125885248184204;-0.014261830598115921
Confusion;0.4225274622440338;0.6134435534477234;-0.026282021775841713
Confusion;0.39094555377960205;0.5621249079704285;-0.001713970792479813
Confusion;0.37467509508132935;0.5732897520065308;0.002134745940566063
Confusion;0.40119171142578125;0.5976065993309021;-0.017895516008138657
Confusion;0.3267018795013428;0.43185025453567505;0.030858749523758888
Confusion;0.3354036211967468;0.44923335313796997;0.014044716022908688
Confusion;0.3446741998195648;0.46748536825180054;0.000746913137845695
Confusion;0.41107094287872314;0.6760061383247375;-0.007095749489963055
Confusion;0.3939037024974823;0.4650973081588745;-0.016967175528407097
Confusion;0.3876636326313019;0.4378432631492615;-0.010272207669913769
Confusion;0.3805166780948639;0.4088069796562195;-0.0020489117596298456
Confusion;0.35304513573646545;0.5327805280685425;0.01789609156548977
Confusion;0.32983118295669556;0.5496526956558228;0.0345008485019207
Confusion;0.3976125419139862;0.521649181842804;0.009987285360693932
Confusion;0.33542075753211975;0.5125332474708557;0.02355014719069004
Confusion;0.4064467251300812;0.5433998703956604;-0.009763184003531933
Confusion;0.4080779552459717;0.5964098572731018;-0.038605861365795135
Confusion;0.31943047046661377;0.5598721504211426;0.04684736579656601
Confusion;0.33893853425979614;0.5587754845619202;0.02381226420402527
Confusion;0.3540284335613251;0.5624743700027466;0.012652812525629997
Confusion;0.3746241629123688;0.5575200319290161;0.00692905904725194
Confusion;0.38884249329566956;0.5498074293136597;0.0039609214290976524
Confusion;0.39880096912384033;0.5420300960540771;0.0007838791934773326
Confusion;0.4177572727203369;0.5240218043327332;-0.021187515929341316
Confusion;0.32558995485305786;0.5879939198493958;0.043026480823755264
Confusion;0.32621458172798157;0.5112752914428711;0.02959294430911541
Confusion;0.43086132407188416;0.6108468174934387;-0.050891224294900894
Confusion;0.40319907665252686;0.5676941871643066;-0.010517392307519913
Confusion;0.3057398200035095;0.5316458344459534;0.11588287353515625
Confusion;0.40582993626594543;0.533926784992218;-0.00088679906912148
Confusion;0.4008117616176605;0.5975196361541748;-0.007388674188405275
Confusion;0.34223753213882446;0.5204585790634155;0.02673712931573391
Confusion;0.40708816051483154;0.5859133005142212;-0.03440762683749199
Confusion;0.3235158324241638;0.6221601366996765;0.11592063307762146
Confusion;0.39653393626213074;0.5164670348167419;0.012965157628059387
Confusion;0.413844496011734;0.5773740410804749;-0.04545611888170242
Confusion;0.36211806535720825;0.6853580474853516;0.04128323495388031
Confusion;0.36451682448387146;0.6985525488853455;0.061347778886556625
Confusion;0.315120130777359;0.5907028913497925;0.0829862654209137
Confusion;0.34679490327835083;0.6689300537109375;0.056869301944971085
Confusion;0.3097151219844818;0.5069866180419922;0.06796098500490189
Confusion;0.4109503924846649;0.7214219570159912;0.004021532367914915
Confusion;0.432731568813324;0.6126791834831238;-0.03642680123448372
Confusion;0.39533013105392456;0.5785594582557678;-0.006346997804939747
Confusion;0.3175842761993408;0.5335801243782043;0.05153554677963257
Confusion;0.3620522618293762;0.5261558890342712;0.013478388078510761
Confusion;0.3720872104167938;0.5258467793464661;0.010424362495541573
Confusion;0.4098166525363922;0.6619752645492554;-0.006327866110950708
Confusion;0.33181196451187134;0.614011287689209;0.04532136023044586
Confusion;0.43260905146598816;0.7366499304771423;0.0062067569233477116
Confusion;0.3982321619987488;0.7234863638877869;0.030040422454476357
Confusion;0.38275420665740967;0.713752031326294;0.043676406145095825
Confusion;0.418916791677475;0.43458181619644165;-0.013611909002065659
Confusion;0.4563262462615967;0.7363082766532898;0.0017555210506543517
Confusion;0.3812445104122162;0.5236181616783142;0.009553818963468075
Confusion;0.3894169330596924;0.5201461315155029;0.01076454296708107
Confusion;0.3942926824092865;0.5180140733718872;0.012987969443202019
Confusion;0.31823796033859253;0.5092648863792419;0.04145458713173866
Confusion;0.38569751381874084;0.5079065561294556;0.009490099735558033
Confusion;0.3755202293395996;0.5051674246788025;0.008416916243731976
Confusion;0.36543339490890503;0.5055067539215088;0.009228820912539959
Confusion;0.3557594418525696;0.5090312361717224;0.01229646522551775
Confusion;0.35018670558929443;0.5135352611541748;0.01587335765361786
Confusion;0.30308276414871216;0.5008594393730164;0.09885237365961075
Confusion;0.3548409342765808;0.5247989296913147;0.017476195469498634
Confusion;0.4397428333759308;0.6226164698600769;-0.02780812606215477
Confusion;0.4065660834312439;0.6311421394348145;-0.01625704951584339
Confusion;0.4109381437301636;0.6061322093009949;-0.028015395626425743
Confusion;0.42548567056655884;0.6254413723945618;-0.02640679106116295
Confusion;0.42597272992134094;0.500613272190094;-0.017396748065948486
Confusion;0.3786185383796692;0.700370728969574;0.029071524739265442
Confusion;0.3942424952983856;0.7111184597015381;0.017234550788998604
Confusion;0.43097952008247375;0.7281156778335571;-0.0074807326309382915
Confusion;0.34958532452583313;0.6801093816757202;0.083927221596241
Confusion;0.39302435517311096;0.5129501819610596;0.011627495288848877
Confusion;0.4134501814842224;0.5481320023536682;-0.025130853056907654
Confusion;0.4548039436340332;0.727069616317749;-0.011357661336660385
Confusion;0.4143022894859314;0.7316924333572388;0.01591169647872448
Confusion;0.3226281404495239;0.6194223761558533;0.07999881356954575
Confusion;0.4270029366016388;0.6545581221580505;-0.016159122809767723
Confusion;0.4259766638278961;0.6573944091796875;-0.0185384638607502
Confusion;0.42539307475090027;0.6620122194290161;-0.02101324312388897
Confusion;0.4249560236930847;0.6683342456817627;-0.020227257162332535
Confusion;0.42280131578445435;0.6807318925857544;-0.01253857184201479
Confusion;0.41399213671684265;0.6576288938522339;-0.007057284004986286
Confusion;0.41072583198547363;0.6572633981704712;-0.00705963047221303
Confusion;0.40720003843307495;0.655813455581665;-0.006785397417843342
Confusion;0.393737256526947;0.6493634581565857;-0.003985090181231499
Confusion;0.34761154651641846;0.6203222870826721;0.022244052961468697
Confusion;0.4121294319629669;0.5329053997993469;-0.014647277072072029
Confusion;0.4038315713405609;0.5058825016021729;0.004914741963148117
Confusion;0.3972878158092499;0.5088416337966919;0.00955256912857294
Confusion;0.41584092378616333;0.6557745933532715;-0.006049775518476963
Confusion;0.35002267360687256;0.6511101126670837;0.036849960684776306
Confusion;0.41242823004722595;0.504385232925415;-0.009439710527658463
Confusion;0.4177025258541107;0.6944329738616943;-0.006977479439228773
Confusion;0.43039435148239136;0.5519344806671143;-0.045844364911317825
Confusion;0.41939136385917664;0.5402305722236633;-0.03264487534761429
Confusion;0.4291381537914276;0.5360593199729919;-0.035601839423179626
Confusion;0.4092569649219513;0.5716569423675537;-0.024873875081539154
Confusion;0.4530147314071655;0.7132223844528198;-0.01713579148054123
Confusion;0.4511677622795105;0.6963008046150208;-0.016530953347682953
Confusion;0.43457141518592834;0.6982318162918091;-0.013746261596679688
Confusion;0.3900408148765564;0.6765836477279663;0.006125145126134157
Confusion;0.39328551292419434;0.6086574792861938;-0.005019627511501312
Confusion;0.4030023217201233;0.6874170303344727;-0.0004661318671423942
Confusion;0.3692146837711334;0.6077017784118652;-6.209891125763534e-06
Confusion;0.3856273293495178;0.6224539875984192;-0.004092711955308914
Confusion;0.3629607856273651;0.6296481490135193;0.008092391304671764
Confusion;0.43186020851135254;0.714766263961792;-0.013099891133606434
Confusion;0.4045206904411316;0.5795397162437439;-0.016871007159352303
Confusion;0.38096851110458374;0.6866276860237122;0.016801385208964348
Confusion;0.3968961238861084;0.6980816721916199;0.008328542113304138
Confusion;0.3793306052684784;0.6628583073616028;0.009084250777959824
Confusion;0.3377114236354828;0.6359149217605591;0.0480494424700737
Confusion;0.3651028871536255;0.6648246645927429;0.02044673264026642
Confusion;0.332189679145813;0.6454781293869019;0.07368966192007065
Confusion;0.38012146949768066;0.6402994394302368;0.0007936147158034146
Confusion;0.40845537185668945;0.5577574968338013;-0.017248859629034996
Confusion;0.4121208190917969;0.6029645204544067;-0.04117359220981598
Confusion;0.4064963161945343;0.6053118109703064;-0.02906467206776142
Confusion;0.4145706295967102;0.5934277772903442;-0.04916071146726608
Confusion;0.3931243121623993;0.4948807954788208;0.0019199440721422434
Confusion;0.3742136061191559;0.4897048771381378;0.0005304829101078212
Confusion;0.358500599861145;0.4904657006263733;0.002075202763080597
Confusion;0.3461028039455414;0.4945530891418457;0.0071617960929870605
Confusion;0.3383893370628357;0.5016542673110962;0.014237047173082829
Confusion;0.3356342017650604;0.5252273082733154;0.031627051532268524
Confusion;0.3097324073314667;0.5623868703842163;0.08153326064348221
Confusion;0.34709620475769043;0.5435861945152283;0.022014154121279716
Confusion;0.3590267598628998;0.5464466214179993;0.014573145657777786
Confusion;0.37352198362350464;0.5443450212478638;0.009361464530229568
Confusion;0.3867519497871399;0.5392069220542908;0.006510804407298565
Confusion;0.39631104469299316;0.5333350300788879;0.0061589800752699375
Confusion;0.4028259515762329;0.5281293392181396;0.00518744345754385
Confusion;0.31123024225234985;0.5606259703636169;0.12304499000310898
Confusion;0.40755075216293335;0.6078867316246033;-0.02365931123495102
Confusion;0.4144316613674164;0.5621812343597412;-0.033743567764759064
Confusion;0.41862913966178894;0.6037347912788391;-0.050319988280534744
Confusion;0.4255243241786957;0.6089800596237183;-0.04633757099509239
Confusion;0.4195176064968109;0.6055024266242981;-0.045027539134025574
Confusion;0.41121387481689453;0.610931396484375;-0.02037885971367359
Confusion;0.4274996817111969;0.6102904677391052;-0.04924517124891281
Confusion;0.42907384037971497;0.6120218634605408;-0.03637794405221939
Confusion;0.40059369802474976;0.5171420574188232;0.011190884746611118
Confusion;0.40736451745033264;0.5200554728507996;0.004051075782626867
Confusion;0.4106968641281128;0.5223932266235352;-0.0038303739856928587
Confusion;0.347152441740036;0.5167546272277832;0.019696999341249466
Confusion;0.34161341190338135;0.5129257440567017;0.02026413008570671
Confusion;0.44048115611076355;0.5526255965232849;-0.042704079300165176
Confusion;0.5124977827072144;0.5010443925857544;0.013424115255475044
Confusion;0.4480859339237213;0.6072614192962646;-0.03727017715573311
Confusion;0.5509679913520813;0.44295597076416016;0.06494610011577606
Confusion;0.479216605424881;0.5179955959320068;0.002574388636276126
Confusion;0.4910620152950287;0.5177285671234131;0.0030674156732857227
Confusion;0.5024415850639343;0.5158190727233887;0.0057869041338562965
Confusion;0.5168973207473755;0.505180835723877;0.01470726728439331
Confusion;0.46947741508483887;0.5157487988471985;0.0046227131970226765
Confusion;0.4917241334915161;0.47961869835853577;-0.0006410732748918235
Confusion;0.47940102219581604;0.4824168086051941;-0.00018109161464963108
Confusion;0.5036198496818542;0.48029986023902893;0.002400756813585758
Confusion;0.5121520757675171;0.48420241475105286;0.006356930360198021
Confusion;0.5268129110336304;0.5136005282402039;0.019810175523161888
Confusion;0.4937606155872345;0.6990053653717041;-0.005870509892702103
Confusion;0.5165798664093018;0.4961191415786743;0.01691233366727829
Confusion;0.5624768733978271;0.5002844929695129;0.067646823823452
Confusion;0.539284348487854;0.5015683174133301;0.03075876645743847
Confusion;0.492811381816864;0.5767000913619995;-0.00918880570679903
Confusion;0.45538362860679626;0.6377004384994507;-0.03061481937766075
Confusion;0.4551907181739807;0.649924635887146;-0.025345606729388237
Confusion;0.4697752892971039;0.6402298808097839;-0.02563307248055935
Confusion;0.4789842367172241;0.6438806653022766;-0.019576717168092728
Confusion;0.4653264880180359;0.6495786905288696;-0.022545913234353065
Confusion;0.4731771945953369;0.649975061416626;-0.016768837347626686
Confusion;0.4960494935512543;0.6587128043174744;-0.006044594570994377
Confusion;0.44506022334098816;0.6022672653198242;-0.05680030211806297
Confusion;0.4447942078113556;0.5879033207893372;-0.060177817940711975
Confusion;0.5282351970672607;0.4674418568611145;0.009734952822327614
Confusion;0.46625351905822754;0.544579029083252;-0.008999592624604702
Confusion;0.47114062309265137;0.5920795202255249;-0.030723243951797485
Confusion;0.4710632562637329;0.5836175084114075;-0.02749529667198658
Confusion;0.5270657539367676;0.568844199180603;0.003280223812907934
Confusion;0.44230565428733826;0.5691442489624023;-0.05341507866978645
Confusion;0.499398797750473;0.45597076416015625;-0.0074211955070495605
Confusion;0.5157859921455383;0.4588550329208374;0.0005383815732784569
Confusion;0.5363062620162964;0.4212315082550049;0.04416642710566521
Confusion;0.4490097463130951;0.47472521662712097;-0.014589488506317139
Confusion;0.4691756069660187;0.48881521821022034;0.0033984987530857325
Confusion;0.5036366581916809;0.6472200155258179;-0.0028056723531335592
Confusion;0.5643248558044434;0.6260401606559753;0.09350364655256271
Confusion;0.4641138017177582;0.6009547114372253;-0.026434021070599556
Confusion;0.4559713900089264;0.6061440706253052;-0.026872724294662476
Confusion;0.48928922414779663;0.6494696140289307;-0.004449101164937019
Confusion;0.4847283661365509;0.6491797566413879;-0.007514690048992634
Confusion;0.5216395854949951;0.4490777254104614;0.0056320554576814175
Confusion;0.472413569688797;0.597294807434082;-0.02473771758377552
Confusion;0.4775489568710327;0.4597553610801697;-0.012512214481830597
Confusion;0.47868919372558594;0.4485841989517212;-0.01456462126225233
Confusion;0.4839493930339813;0.3988490402698517;0.0048472206108272076
Confusion;0.5291695594787598;0.4351833462715149;0.021834824234247208
Confusion;0.48033374547958374;0.42400264739990234;-0.0056975241750478745
Confusion;0.5349640846252441;0.4603554606437683;0.019195212051272392
Confusion;0.5433413982391357;0.4526945948600769;0.04037192463874817
Confusion;0.4555565416812897;0.6450563669204712;-0.02931857667863369
Confusion;0.46729594469070435;0.6462709307670593;-0.02466150000691414
Confusion;0.4760031998157501;0.64726722240448;-0.019213596358895302
Confusion;0.4618518054485321;0.6034315228462219;-0.02381915971636772
Confusion;0.4866470992565155;0.6495423913002014;-0.006047653965651989
Confusion;0.4824238419532776;0.6508896350860596;-0.013151388615369797
Confusion;0.48404520750045776;0.6485005021095276;-0.0077607776038348675
Confusion;0.4575072228908539;0.5992465615272522;-0.04138540104031563
Confusion;0.471423864364624;0.649185836315155;-0.014864330179989338
Confusion;0.4635713994503021;0.6500319242477417;-0.018224110826849937
Confusion;0.4544444978237152;0.6514026522636414;-0.02080591768026352
Confusion;0.46292102336883545;0.6802304983139038;-0.017086345702409744
Confusion;0.45979708433151245;0.6674121618270874;-0.026219042018055916
Confusion;0.4582051634788513;0.6605403423309326;-0.026832005009055138
Confusion;0.45677515864372253;0.6550612449645996;-0.023817213252186775
Confusion;0.455593466758728;0.6514064073562622;-0.021846476942300797
Confusion;0.47329047322273254;0.6493531465530396;-0.01604131981730461
Confusion;0.47473812103271484;0.6505017280578613;-0.018167493864893913
Confusion;0.47701582312583923;0.6531975865364075;-0.02034774050116539
Confusion;0.47954297065734863;0.6569789052009583;-0.018786877393722534
Confusion;0.4884937107563019;0.6281360983848572;-0.01612394116818905
Confusion;0.5690352320671082;0.5574617385864258;0.11095727235078812
Confusion;0.47846293449401855;0.6492958068847656;-0.011730112135410309
Confusion;0.480050265789032;0.6496676206588745;-0.013048022985458374
Confusion;0.45263418555259705;0.6124659776687622;-0.02772057242691517
Confusion;0.46993547677993774;0.6053085923194885;-0.016886549070477486
Confusion;0.4542992413043976;0.6095426082611084;-0.027485664933919907
Confusion;0.4787309765815735;0.5508643388748169;-0.005981077440083027
Confusion;0.4986691176891327;0.5572934746742249;-0.003476245328783989
Confusion;0.47371479868888855;0.5888246893882751;-0.021441400051116943
Confusion;0.5150301456451416;0.4058052897453308;0.022558337077498436
Confusion;0.5092560052871704;0.4247959852218628;0.006799181457608938
Confusion;0.5026671290397644;0.4447339177131653;-0.005473355762660503
Confusion;0.4879160225391388;0.6668257117271423;-0.011739784851670265
Confusion;0.4508112072944641;0.4563383162021637;-0.01876223459839821
Confusion;0.4512624442577362;0.42874494194984436;-0.012449250556528568
Confusion;0.451918363571167;0.3987202048301697;-0.004801206290721893
Confusion;0.5119009017944336;0.5116755962371826;0.0102662593126297
Confusion;0.5402590036392212;0.5218737125396729;0.025231366977095604
Confusion;0.46328848600387573;0.512888491153717;0.006628385744988918
Confusion;0.5249039530754089;0.4867689907550812;0.015176026150584221
Confusion;0.45752736926078796;0.5367320775985718;-0.012432985939085484
Confusion;0.4636452794075012;0.5892719626426697;-0.04119192808866501
Confusion;0.553928554058075;0.5290027856826782;0.036554835736751556
Confusion;0.5326710343360901;0.5333242416381836;0.014994500204920769
Confusion;0.5177496075630188;0.5410468578338623;0.005061470903456211
Confusion;0.4952722489833832;0.5418269634246826;0.0012394145596772432
Confusion;0.4785555303096771;0.53816157579422;-0.00045439129462465644
Confusion;0.46625933051109314;0.533280074596405;-0.002756620990112424
Confusion;0.43948036432266235;0.5210702419281006;-0.022243255749344826
Confusion;0.5544093251228333;0.5583133697509766;0.03267504274845123
Confusion;0.5344477891921997;0.48290562629699707;0.02020559273660183
Confusion;0.4426218569278717;0.6092671155929565;-0.05145653337240219
Confusion;0.46614646911621094;0.5598282814025879;-0.013725807890295982
Confusion;0.566054105758667;0.49731600284576416;0.10418802499771118
Confusion;0.45667940378189087;0.5272722244262695;-0.003553708316758275
Confusion;0.47496795654296875;0.5886036157608032;-0.010830998420715332
Confusion;0.519974946975708;0.4965541660785675;0.018787313252687454
Confusion;0.462970107793808;0.5789034366607666;-0.03700706735253334
Confusion;0.5689079761505127;0.590908944606781;0.10521791875362396
Confusion;0.4634203016757965;0.5074790716171265;0.009516936726868153
Confusion;0.4529617428779602;0.572443962097168;-0.04737955704331398
Confusion;0.5420628190040588;0.6640433073043823;0.0339604951441288
Confusion;0.5441734790802002;0.6776147484779358;0.0537889301776886
Confusion;0.5676800012588501;0.5579001903533936;0.07181404531002045
Confusion;0.5542199611663818;0.6436246633529663;0.048172567039728165
Confusion;0.553076446056366;0.47440648078918457;0.057262834161520004
Confusion;0.49883317947387695;0.7117589116096497;0.000561462773475796
Confusion;0.4420134425163269;0.6113221645355225;-0.03681018576025963
Confusion;0.47741127014160156;0.5682874917984009;-0.0102218147367239
Confusion;0.5499563813209534;0.5025397539138794;0.041323207318782806
Confusion;0.5008161664009094;0.5077587366104126;0.007105786353349686
Confusion;0.4905242919921875;0.5101598501205444;0.0047175148501992226
Confusion;0.48543649911880493;0.653009831905365;-0.01145718153566122
Confusion;0.5546949505805969;0.5856380462646484;0.03537668287754059
Confusion;0.48021021485328674;0.7316707968711853;0.004029621835798025
Confusion;0.5139831304550171;0.710791289806366;0.02503192238509655
Confusion;0.5283131003379822;0.6973073482513428;0.037491507828235626
Confusion;0.48068663477897644;0.510403037071228;0.004633061587810516
Confusion;0.471571683883667;0.5090998411178589;0.00666136434301734
Confusion;0.4659987688064575;0.508398711681366;0.009284458123147488
Confusion;0.5429955720901489;0.4786243438720703;0.03135468065738678
Confusion;0.4723290801048279;0.4962591230869293;0.005169319454580545
Confusion;0.48189812898635864;0.49073684215545654;0.0032749101519584656
Confusion;0.49204221367836;0.4882867634296417;0.0035421273205429316
Confusion;0.5026708841323853;0.4889957308769226;0.005635750479996204
Confusion;0.5095515847206116;0.491832971572876;0.008833135478198528
Confusion;0.5604008436203003;0.46678248047828674;0.08717495948076248
Confusion;0.5077205896377563;0.5044824481010437;0.010444475337862968
Confusion;0.47766053676605225;0.6226184964179993;-0.020061522722244263
Confusion;0.4639365077018738;0.5994036197662354;-0.030206412076950073
Confusion;0.4552379846572876;0.6218164563179016;-0.028002332895994186
Confusion;0.5282940864562988;0.6830912232398987;0.023077376186847687
Confusion;0.5143798589706421;0.6977037787437439;0.012297319248318672
Confusion;0.47933754324913025;0.7228611707687378;-0.009601881727576256
Confusion;0.5555281043052673;0.6551768183708191;0.07467659562826157
Confusion;0.4661104381084442;0.5031334757804871;0.007736849598586559
Confusion;0.44945719838142395;0.5435141324996948;-0.026930982246994972
Confusion;0.498504638671875;0.7225915193557739;0.012087916024029255
Confusion;0.5668524503707886;0.5881587266921997;0.06938266009092331
Confusion;0.46524325013160706;0.6499665379524231;-0.019420532509684563
Confusion;0.4667745530605316;0.6524481773376465;-0.021705901250243187
Confusion;0.4686664044857025;0.6566243767738342;-0.024468624964356422
Confusion;0.47080644965171814;0.6625930666923523;-0.02359578385949135
Confusion;0.4768364429473877;0.6744021773338318;-0.01627000980079174
Confusion;0.4800686836242676;0.6500294208526611;-0.011925575323402882
Confusion;0.48283669352531433;0.6489046812057495;-0.012168633751571178
Confusion;0.4858376383781433;0.6466315388679504;-0.01226993091404438
Confusion;0.4977865219116211;0.6367965340614319;-0.009975058026611805
Confusion;0.5393455624580383;0.5960619449615479;0.013466301374137402
Confusion;0.448298841714859;0.5280914306640625;-0.016484113410115242
Confusion;0.4523085057735443;0.49920791387557983;0.002433057874441147
Confusion;0.4602797329425812;0.5002481341362;0.006295603699982166
Confusion;0.478157639503479;0.64853835105896;-0.010785914026200771
Confusion;0.5453011989593506;0.6270198225975037;0.028329765424132347
Confusion;0.4414546489715576;0.5002871751785278;-0.010848860256373882
Confusion;0.4856371283531189;0.6866798996925354;-0.010381214320659637
Confusion;0.4403285086154938;0.537484347820282;-0.03358473628759384
Confusion;0.458965539932251;0.5654141306877136;-0.027308031916618347
Confusion;0.4687500596046448;0.694348156452179;-0.015365567989647388
Confusion;0.5097238421440125;0.6623131632804871;0.0004673775110859424
Confusion;0.4863695204257965;0.5972732305526733;-0.009425763972103596
Confusion;0.4990752339363098;0.6762210130691528;-0.005125558003783226
Confusion;0.5127734541893005;0.5895205736160278;-0.0063908216543495655
Confusion;0.49884629249572754;0.6084021329879761;-0.009520021267235279
Confusion;0.5253259539604187;0.6094112992286682;0.0008015485946089029
Confusion;0.47516846656799316;0.7099857330322266;-0.014960960485041142
Confusion;0.46647778153419495;0.5719159841537476;-0.019913168624043465
